zona;marca;descripcion;calibre;fleje;precio;descuento
Nunez;Imperial;Imperial Cerveza Negra Cream Stout en Lata 1 X 473 mL;473 ml;3779.0;3779.0;0
Nunez;Warsteiner;Warsteiner Cerveza Rubia 1 X 473 mL;473 ml;3949.0;2961.75;25
Nunez;Salta;Salta Cerveza Cautiva Roja 1 X 473 mL;473 ml;3529.0;3529.0;0
Nunez;Antares;Antares Cerveza Scotch 1 X 473 mL;473 ml;4569.0;3198.3;30
Nunez;Grolsch;Grolsch Cerveza Pilsner 1 X 473 mL;473 ml;4489.0;3366.75;25
Nunez;Stella Artois;Cerveza Stella Artois Noire 473 cc 1 X 473 mL;473 cc;4409.0;2865.85;35
Nunez;Andes Origen;Andes Origen Cerveza Negra en Lata 1 X 473 mL;473 ml;3679.0;2391.35;35
Nunez;Patagonia;Cerveza Patagonia Amber Lager 473 cc 1 X 473 mL;473 cc;5469.0;3554.85;35
Nunez;Patagonia;Cerveza Patagonia Amber Lager 730 cc 1 X 730 mL;730 cc;7749.0;5036.85;35
Nunez;Imperial;Imperial Cerveza Lager Dorada Lata 710ml 1 X 710 mL;710 ml;5119.0;4351.15;15
Nunez;Corona;Corona Cerveza 0.0;473 ml;3609.0;2165.4;40
Nunez;Imperial;Imperial Cerveza Extra Lager 1 X 473 mL;473 ml;3629.0;3629.0;0
Nunez;Rabieta;Rabieta Cerveza Red Honey 1 X 473 mL;473 ml;4089.0;2453.4;40
Nunez;Pampa;Pampa Brewing Amber Ale Lata 473ml 1 X 473 mL;473 ml;3209.0;2085.85;35
Nunez;Pampa;Pampa Cerveza Dorada Lata 473 ml;473 ml;3169.0;1901.4;40
Nunez;Kunstmann;Kunstmann Torobayo Lata 470ml 1 X 470 mL;470 ml;5209.0;5209.0;0
Nunez;Quilmes;Cerveza Quilmes Ipa 473 cc 1 X 473 mL;473 cc;2869.0;2869.0;0
Nunez;Imperial;Imperial Cerveza Ipa 1 X 473 mL;473 ml;3809.0;3237.65;15
Nunez;Patagonia;Cerveza Patagonia Lager Del Sur 473 cc 1 X 473 mL;473 cc;5439.0;3535.35;35
Nunez;Antares;Antares Cerveza Caravana Session Ipa 1 X 473 mL;473 ml;4549.0;3184.3;30
Nunez;Stella Artois;Stella Artois Cerveza 0% 1 X 330 mL;330 ml;3619.0;2171.4;40
Nunez;Antares;Antares Cerveza Lager 1 x 473 mL;473 ml;3839.0;2687.3;30
Nunez;Imperial;Imperial Cerveza Ligera Golden 1 X 473 mL;473 ml;3589.0;3589.0;0
Nunez;Salta Cautiva;Salta Cautiva Cerveza Rubia 1 X 473 mL;473 ml;3519.0;3519.0;0
Nunez;Rabieta;Rabieta Cerveza Irish Red Ale 1 X 473 mL;473 ml;4059.0;3653.1;10
Nunez;Antares;Antares Kolsch Cerveza 1 X 473 mL;473 ml;4549.0;3184.3;30
Nunez;Bitburger;Bitburger Cerveza 1 X 330 mL;330 ml;4919.0;4919.0;0
Nunez;Miller;Miller Cerveza Genuine Draft en Lata 1 X 710 mL;710 ml;5949.0;5056.65;15
Nunez;Grolsch;Grolsch Cerveza Ipa 1 X 473 mL;473 ml;4809.0;3847.2;20
Nunez;Rabieta;Rabieta Cerveza Golden Ale 1 X 473 mL;473 ml;4059.0;2029.5;50
Nunez;Salta;Salta Cerveza Session Ipa 1 x 473 mL;473 ml;3619.0;2895.2;20
Nunez;Blue Moon;Blue Moon Belgian White Lata 473 ml 1 x 473 mL;473 ml;5299.0;5299.0;0
Nunez;Bitburger;Bitburger Cerveza 1 X 500 mL;500 ml;5709.0;5709.0;0
Nunez;Kostritzer;Kostritzer Cerveza Schwarzbier 1 X 500 mL;500 ml;7109.0;5687.2;20
Nunez;Kunstmann;Cerveza Kunstmann Session Ipa 470ml 1 X 470 mL;470 ml;5049.0;5049.0;0
Nunez;Warsteiner;Warsteiner Cerveza 330 ml 1 x 330 mL;330 ml;3509.0;3509.0;0
Nunez;Estrella Galicia;Estrella Galicia Cerveza sin Gluten Lata 330ml 1 x 330 mL;330 ml;3649.0;3649.0;0
Nunez;Stella Artois;Stella Artois Cerveza Pure Gold 1 x 330 mL;330 ml;4949.0;3216.85;35
Nunez;Heineken;Heineken Cerveza 0.0 Lata 330ml 1 X 330 mL;330 ml;3569.0;3569.0;0
